Theft_Status,Occurrence_Hour,Premises_Type,Bike_Cost,Region
1,15,Other,1000,Downtown
1,20,Commercial,563.869995117188,Downtown
1,8,Apartment,2000,North York
1,11,Apartment,2000,North York
1,6,Apartment,700,Downtown
1,3,Apartment,800,Toronto
1,11,Apartment,2249,Downtown
1,9,Commercial,886,Midtown
1,19,House,550,Downtown
1,16,Commercial,800,Scarborough
1,4,House,100,North York
1,6,Apartment,550,Downtown
1,4,House,250,Scarborough
1,9,Commercial,700,Midtown
1,8,Other,0,Downtown
1,19,Apartment,1600,Toronto
1,14,Other,200,Downtown
1,22,Commercial,0,Downtown
1,9,Apartment,800,North York
1,10,Apartment,929,Toronto
1,9,Apartment,835,North York
1,4,House,400,Scarborough
1,22,House,800,Toronto
1,0,Outside,200,North York
1,0,Outside,200,North York
1,0,Outside,200,North York
1,11,Outside,200,Downtown
1,3,Other,800,Toronto
1,12,Apartment,0,Downtown
1,13,Apartment,2000,North York
1,20,Commercial,0,Downtown
1,13,Apartment,2000,North York
1,12,Educational,1000,Downtown
1,11,Commercial,1000,Scarborough
1,13,Apartment,2000,North York
1,11,Outside,2500,Downtown
1,0,Outside,1200,Downtown
1,18,Apartment,250,Scarborough
1,20,Outside,400,Downtown
1,15,Outside,0,Toronto
1,10,House,700,Midtown
1,5,Apartment,1500,Downtown
1,10,House,400,Downtown
1,3,House,250,Downtown
1,17,Apartment,837,Toronto
1,10,House,400,Downtown
1,4,House,2400,Scarborough
1,21,Apartment,300,Downtown
1,17,Other,700,Downtown
1,20,House,600,Scarborough
1,17,Outside,600,Downtown
1,4,Apartment,600,Downtown
1,9,Other,3000,North York
1,21,Outside,1000,Downtown
1,22,Transit,1000,Midtown
1,12,House,0,Toronto
1,21,Commercial,20002,Downtown
1,19,House,2000,Toronto
1,15,Apartment,1200,Downtown
1,13,House,550,Downtown
1,20,Other,300,Toronto
1,2,Apartment,1199,Downtown
1,13,House,700,Midtown
1,13,House,700,Midtown
1,13,House,700,Midtown
1,13,House,700,Midtown
1,20,Other,200,North York
1,21,Apartment,1000,Downtown
1,6,Outside,1100,Downtown
1,17,Transit,650,North York
1,22,House,1000,Midtown
1,21,Outside,500,Downtown
1,23,Apartment,1120,Downtown
1,7,Outside,768,Downtown
1,2,Apartment,3000,Toronto
1,13,Outside,400,Downtown
1,17,Apartment,1000,Downtown
1,8,Other,1163.89001464844,Downtown
1,16,Other,570,North York
1,23,House,850,Toronto
1,17,Apartment,1000,Downtown
1,19,Outside,3000,North York
1,15,Apartment,1500,Midtown
1,18,Educational,400,Downtown
1,9,Other,600,Downtown
1,22,Apartment,500,Downtown
1,16,House,125,Downtown
1,8,Transit,699,Toronto
1,1,House,1000,Toronto
1,1,House,500,Toronto
1,0,Educational,700,Downtown
1,0,House,1000,Downtown
1,10,Outside,950,Toronto
1,9,Apartment,1000,Downtown
1,13,Apartment,800,Toronto
1,2,Outside,2000,Downtown
1,11,Outside,2500,Downtown
1,12,Commercial,1200,Downtown
1,18,Educational,1270,Downtown
1,11,Apartment,400,Toronto
1,8,Transit,750,North York
1,6,Outside,3500,Downtown
1,11,Apartment,400,Toronto
1,12,Other,3500,Scarborough
1,15,Other,1000,North York
1,14,Other,1000,Scarborough
1,20,Outside,2000,Downtown
1,8,Outside,7000,Downtown
1,0,Commercial,800,Scarborough
1,18,Apartment,2000,Downtown
1,9,Apartment,300,North York
1,20,Outside,999,North York
1,22,Outside,1000,North York
1,22,Other,600,Downtown
1,12,Outside,700,Toronto
1,14,Apartment,1550,Toronto
1,6,Apartment,700,Downtown
1,6,Apartment,1300,Downtown
1,20,Other,1369.51000976563,Toronto
1,6,Apartment,200,Downtown
1,15,Educational,400,Downtown
1,0,Apartment,1000,Toronto
1,13,Other,1500,Downtown
1,15,House,600,Toronto
1,0,Other,629.989990234375,Downtown
1,8,House,1000,Downtown
1,21,Apartment,749.989990234375,Midtown
1,4,Outside,2500,Downtown
1,15,Other,1300,Downtown
1,16,Educational,800,Downtown
1,22,Outside,800,Downtown
1,12,Other,4500,Toronto
1,23,Apartment,1565,Downtown
1,21,House,7000,Downtown
1,3,Apartment,0,Toronto
1,17,Outside,350,North York
1,0,House,400,Downtown
1,4,House,150,Toronto
1,21,Outside,1700,Downtown
1,12,Commercial,1200,Downtown
1,10,Apartment,0,Downtown
1,22,Apartment,50,Downtown
1,14,Commercial,3000,Downtown
1,20,Apartment,320,Scarborough
1,15,Outside,2500,Downtown
1,2,Apartment,400,Scarborough
1,18,Apartment,629,Downtown
1,18,Apartment,1700,Downtown
1,10,Other,395.989990234375,Scarborough
1,18,Apartment,629,Downtown
1,18,Apartment,629,Downtown
1,12,Other,1500,Downtown
1,13,Other,3200,Downtown
1,17,Outside,1700,Downtown
1,23,Apartment,1550,Toronto
1,15,Other,700,Downtown
1,23,Educational,150,Downtown
1,8,Other,300,Downtown
1,7,Other,1000,Downtown
1,11,Other,1000,Downtown
1,17,Apartment,400,Toronto
1,16,Apartment,1000,Downtown
1,19,Other,800,Downtown
1,4,Outside,2700,Downtown
1,11,Apartment,1800,Toronto
1,18,Outside,2600,Downtown
1,4,House,2730,Downtown
1,16,Commercial,2000,Downtown
1,2,Apartment,800,Toronto
1,3,Apartment,3500,Scarborough
1,16,Apartment,500,Downtown
1,4,Apartment,2899,Downtown
1,4,Apartment,2899,Downtown
1,11,Apartment,350,Downtown
1,0,Apartment,1800,Downtown
1,10,Apartment,600,Downtown
1,12,Educational,1200,Toronto
1,21,Outside,700,North York
1,12,Outside,700,Downtown
1,14,Other,0,Downtown
1,12,Outside,700,Downtown
1,12,Apartment,520,Toronto
1,21,Other,0,Downtown
1,19,Outside,700,Midtown
1,20,House,350,Toronto
1,19,Apartment,0,Downtown
1,18,Commercial,850,Downtown
1,15,Outside,1000,Downtown
1,20,Outside,1200,Downtown
1,19,Apartment,1200,Downtown
1,13,Other,750,Downtown
1,21,Apartment,1500,Downtown
1,13,House,100,Downtown
1,18,Commercial,3000,Toronto
1,12,Apartment,2000,Downtown
1,5,Apartment,2033.98999023438,Downtown
1,17,Commercial,1500,Downtown
1,1,Apartment,850,North York
1,17,Commercial,550,Downtown
1,15,Educational,2300,Downtown
1,17,Commercial,1500,Downtown
1,5,Apartment,2000,Downtown
1,14,Outside,1130,Downtown
1,2,Apartment,700,Downtown
1,2,Apartment,1550,Downtown
1,15,Other,0,Downtown
1,15,Other,950,Toronto
1,13,Commercial,2000,Downtown
1,13,Commercial,1412.44995117188,Downtown
1,3,Apartment,600,Downtown
1,20,Outside,400,Downtown
1,2,Commercial,0,Downtown
1,1,Commercial,1000,Downtown
1,15,Outside,1100,Toronto
1,17,Other,600,Toronto
1,20,Apartment,879.989990234375,Toronto
1,15,Apartment,1003,Downtown
1,12,Apartment,300,North York
1,9,Educational,1000,Downtown
1,15,House,825,Toronto
1,17,Outside,1000,Downtown
1,12,Apartment,300,North York
1,19,Apartment,2500,Downtown
1,7,Outside,1200,Downtown
1,0,Educational,500,Downtown
1,15,Outside,0,Downtown
1,21,Transit,300,Scarborough
1,18,Transit,600,North York
1,9,House,3000,Downtown
1,21,Other,600,Downtown
1,0,Outside,600,Downtown
1,18,House,850,Downtown
1,18,Apartment,200,Downtown
1,9,Outside,100,Downtown
1,18,Apartment,560,Downtown
1,5,Apartment,0,Downtown
1,23,Outside,135,Downtown
1,21,House,1700,Scarborough
1,9,Transit,360,Scarborough
1,19,Apartment,399.989990234375,Downtown
1,15,Outside,200,Downtown
1,9,Other,7324,Downtown
1,18,Other,500,Toronto
1,20,Apartment,0,Downtown
1,19,Apartment,1300,Midtown
1,13,Commercial,850,Downtown
1,18,Outside,3000,Downtown
1,8,Transit,1900,Scarborough
1,22,Outside,0,Downtown
1,12,Commercial,5000,Toronto
1,1,House,1150,Downtown
1,1,House,1150,Downtown
1,21,Outside,700,Midtown
1,12,Outside,879,Downtown
1,7,Apartment,1000,Downtown
1,17,Other,0,Downtown
1,12,Educational,300,Downtown
1,6,House,0,Scarborough
1,2,Apartment,1300,Downtown
1,15,Commercial,1000,Downtown
1,15,Other,0,Downtown
1,20,Other,0,Downtown
1,16,House,500,Downtown
1,9,Commercial,1700,Downtown
1,9,Commercial,1700,Downtown
1,9,Commercial,1700,Downtown
1,9,Commercial,1700,Downtown
1,9,Commercial,1700,Downtown
1,9,Commercial,1700,Downtown
1,9,Commercial,1700,Downtown
1,8,Other,1245.21997070313,Toronto
1,7,Other,200,Downtown
1,10,Outside,800,North York
1,18,Outside,3800,Downtown
1,8,Transit,299,Scarborough
1,0,Apartment,800,Downtown
1,9,Other,3900,Toronto
1,22,Apartment,200,Midtown
1,18,Other,550,Downtown
1,18,Other,550,Downtown
1,1,House,400,Toronto
1,20,Apartment,125,Downtown
1,18,Educational,0,Downtown
1,9,Other,649.950012207031,Downtown
1,17,Commercial,1000,Downtown
1,0,Educational,379,Downtown
1,17,Apartment,2200,Downtown
1,0,Apartment,2234,Midtown
1,8,Apartment,800,North York
1,13,Outside,231,Downtown
1,18,Commercial,500,North York
1,12,Educational,100,Downtown
1,13,Outside,1000,Downtown
1,20,Commercial,2200,Scarborough
1,21,Educational,147.350006103516,Downtown
1,15,Educational,360,Downtown
1,15,Outside,1000,Downtown
1,15,Educational,0,Midtown
1,9,Transit,1500,Scarborough
1,11,House,300,Downtown
1,10,Educational,2500,Downtown
1,11,House,250,Downtown
1,17,Apartment,3000,Downtown
1,19,Commercial,700,North York
1,18,House,500,Downtown
1,20,Educational,1200,Downtown
1,15,Educational,1700,North York
1,15,Educational,1100,North York
1,17,Commercial,1200,Downtown
1,18,Apartment,700,Downtown
1,14,Apartment,400,Toronto
1,14,Apartment,1000,Toronto
1,14,Apartment,1000,Toronto
1,17,Commercial,0,Downtown
1,10,Outside,2000,Downtown
1,19,House,1200,Scarborough
1,17,Apartment,300,Scarborough
1,16,Apartment,800,Downtown
1,1,House,3000,Downtown
1,20,Commercial,1400,Downtown
1,21,Outside,1000,North York
1,18,Other,429.989990234375,Downtown
1,23,Apartment,3000,Downtown
1,8,House,1861,Toronto
1,19,Apartment,3000,Downtown
1,19,Apartment,3000,Downtown
1,21,Apartment,1500,Downtown
1,13,Other,0,Downtown
1,17,Educational,0,Downtown
1,6,Commercial,1300,Downtown
1,21,Other,1200,Downtown
1,20,Transit,600,Scarborough
1,23,House,1200,Downtown
1,23,Commercial,700,Downtown
1,3,Other,2000,Midtown
1,22,Other,0,Toronto
1,2,Other,1500,Downtown
1,20,Apartment,0,Downtown
1,20,Educational,300,Downtown
1,19,Other,800,Downtown
1,11,Apartment,700,Downtown
1,14,Commercial,0,Downtown
1,5,Other,500,North York
1,15,Apartment,1000,Downtown
1,16,Apartment,900,Downtown
1,12,Apartment,2500,Downtown
1,0,Outside,3300,Midtown
1,17,Apartment,400,Toronto
1,19,Other,600,Downtown
1,16,House,600,Downtown
1,19,Outside,2000,Downtown
1,14,House,4000,Downtown
1,16,Other,200,Downtown
1,17,Commercial,1200,North York
1,18,Educational,1000,Downtown
1,16,Other,0,Downtown
1,15,Commercial,2000,Downtown
1,9,Educational,100,Scarborough
1,11,Outside,2099,Downtown
1,7,Transit,600,Midtown
1,14,Commercial,1200,Downtown
1,18,Commercial,300,Downtown
1,16,Outside,750,North York
1,16,Other,250,Downtown
1,20,Commercial,750,Downtown
1,11,Educational,1110,Toronto
1,18,Apartment,750,Downtown
1,19,Other,1300,Downtown
1,19,Other,1300,Downtown
1,18,Commercial,500,Midtown
1,4,House,1281.35998535156,Toronto
1,18,Outside,2600,Downtown
1,23,Commercial,1000,Downtown
1,18,Commercial,1423,Downtown
1,15,Apartment,1800,Downtown
1,18,Commercial,1250,North York
1,2,Apartment,400,Downtown
1,18,Educational,2800,Downtown
1,20,Apartment,1300,Downtown
1,11,Other,2030,Downtown
1,16,Commercial,0,Downtown
1,12,Apartment,791,Downtown
1,9,Apartment,1000,Downtown
1,1,Outside,1000,Downtown
1,16,Commercial,2259.98999023438,Downtown
1,8,Apartment,3000,Toronto
1,12,Outside,500,North York
1,12,Outside,2400,Downtown
1,10,Apartment,600,Downtown
1,19,Outside,1700,Downtown
1,8,Apartment,200,Downtown
1,5,House,50,Scarborough
1,22,Apartment,1500,Downtown
1,3,House,750,Downtown
1,3,Apartment,850,Downtown
1,18,Other,300,Downtown
1,12,Apartment,500,Downtown
1,12,Apartment,9000,Downtown
1,20,Transit,700,Toronto
1,21,Apartment,800,Downtown
1,15,Other,0,Downtown
1,22,Apartment,800,Downtown
1,20,Other,700,Downtown
1,20,Other,700,Downtown
1,20,Other,700,Downtown
1,15,Other,1784,Downtown
1,19,Outside,800,Downtown
1,20,Commercial,1400,Downtown
1,18,Outside,1000,Downtown
1,16,Outside,2500,Midtown
1,18,Other,2929,Toronto
1,16,Outside,1500,Midtown
1,18,Other,3051,Toronto
1,2,Other,450,Toronto
1,10,Apartment,500,Downtown
1,7,Apartment,1300,Downtown
1,14,Educational,200,Downtown
1,18,Outside,1200,Downtown
1,15,Other,0,Downtown
1,15,Other,0,Downtown
1,14,Apartment,0,Downtown
1,15,Other,0,Downtown
0,8,Apartment,6000,Toronto
1,21,Other,0,Downtown
1,8,Educational,1269.97998046875,Downtown
1,22,House,950,Toronto
0,1,Other,8678,Toronto
1,2,Outside,1200,Downtown
1,17,Commercial,1566.9599609375,Scarborough
1,17,Other,0,Downtown
1,18,Apartment,350,Toronto
1,19,Apartment,1000,Downtown
1,23,Outside,2500,Downtown
1,8,Other,4000,Toronto
1,10,Apartment,800,Downtown
1,18,Outside,2200,Downtown
1,19,Educational,1089,Downtown
1,14,Educational,1200,Toronto
1,16,Outside,1800,Scarborough
1,9,House,500,Downtown
1,14,Educational,700,Downtown
1,0,Other,800,Downtown
1,11,Outside,1000,Downtown
1,9,Other,400,Downtown
1,16,Educational,5000,Downtown
1,16,Educational,7000,Downtown
1,15,Other,300,Midtown
1,15,Apartment,500,Midtown
1,8,Outside,1500,Downtown
1,0,House,100,North York
1,0,House,100,North York
1,17,Other,500,Downtown
1,22,Other,1100,Downtown
1,0,Other,1250,Downtown
1,18,Educational,925,Downtown
1,22,House,599,Downtown
1,15,Other,1000,Midtown
1,9,Educational,800,Downtown
1,12,Apartment,778,Midtown
1,18,Other,0,Downtown
1,15,Apartment,900,Midtown
1,16,House,450,Toronto
1,19,House,1200,Toronto
1,22,Commercial,100,Downtown
1,23,Apartment,1200,Downtown
1,15,Commercial,800,North York
1,13,Educational,1300,Downtown
1,12,Apartment,350,Downtown
1,17,Other,900,Downtown
1,21,Outside,1100,North York
1,8,Apartment,900,Toronto
1,9,Educational,1000,Midtown
1,0,Apartment,800,Downtown
1,18,Other,0,Downtown
1,16,Commercial,1200,Downtown
1,5,Outside,400,Downtown
1,22,Outside,3000,Midtown
1,12,Educational,0,Toronto
1,0,Outside,100,Downtown
1,17,Apartment,789.869995117188,Downtown
1,9,Educational,2350,Downtown
1,0,Outside,3200,Downtown
1,21,Apartment,1500,Downtown
1,13,Educational,600,Downtown
1,16,Commercial,300,Downtown
1,17,Other,0,Downtown
1,21,Outside,300,Downtown
1,16,Outside,680,Downtown
1,5,Apartment,400,Downtown
1,11,Educational,411,Toronto
1,15,Apartment,150,Downtown
1,20,Apartment,240,Scarborough
1,8,Other,600,Downtown
1,8,Other,600,Downtown
1,10,Educational,400,Toronto
1,12,Other,508,Downtown
1,10,Educational,1099.98999023438,Toronto
1,21,Apartment,0,Downtown
1,19,Apartment,250,Downtown
1,12,Apartment,1000,Downtown
1,11,Other,500,Downtown
1,1,House,899,Scarborough
1,21,Outside,800,Downtown
1,21,Educational,847.5,Downtown
1,23,Outside,7000,Toronto
1,18,Outside,1000,Downtown
1,12,Outside,1300,Downtown
1,13,Apartment,1200,Downtown
1,17,Outside,600,Downtown
1,2,Apartment,210,North York
1,14,Other,1200,North York
1,10,Other,0,Downtown
1,22,Outside,700,Downtown
1,6,Apartment,1800,Midtown
1,2,Apartment,399,Downtown
1,11,Other,600,Midtown
1,16,Other,900,Downtown
1,18,Outside,600,North York
1,17,Outside,600,North York
1,17,Outside,1200,Downtown
1,20,Other,499,Downtown
1,17,Commercial,0,North York
1,16,House,500,Toronto
1,23,House,200,Scarborough
1,16,House,600,Toronto
1,19,Outside,600,Downtown
1,23,House,200,Scarborough
1,6,Other,1000,Downtown
0,21,Outside,279,Downtown
1,9,Apartment,700,Toronto
1,21,Apartment,2500,North York
1,18,Educational,649.989990234375,Downtown
1,19,Apartment,0,Downtown
1,4,House,600,Toronto
1,15,House,8000,Midtown
1,11,Apartment,770.989990234375,Downtown
1,8,Other,1017,Downtown
1,6,Transit,350,Scarborough
1,10,Outside,500,Downtown
1,8,Educational,621.5,Toronto
1,21,Other,769.989990234375,Downtown
1,20,Educational,180,Downtown
1,0,Outside,275,Downtown
1,8,Apartment,1016,Downtown
1,18,Commercial,1745,Toronto
1,22,Other,60,Downtown
1,15,Commercial,1700,Toronto
1,21,Outside,621.489990234375,Downtown
1,15,Commercial,2200,Toronto
1,15,Apartment,200,Downtown
1,0,House,650,Toronto
1,4,Apartment,770,Downtown
1,19,Outside,700,North York
1,11,Outside,1350,Toronto
1,7,Apartment,400,Downtown
1,16,Other,100,Downtown
1,19,Apartment,559,North York
1,2,Apartment,764,North York
1,17,Other,1000,Midtown
1,21,Outside,500,North York
1,4,House,0,Downtown
1,1,Apartment,999,North York
1,16,Commercial,450,North York
1,1,Other,2800,Midtown
1,8,Transit,100,Scarborough
1,15,Outside,500,Downtown
1,17,Educational,300,Downtown
1,4,Apartment,960,Downtown
1,23,Other,1000,Toronto
1,23,Other,1000,Toronto
1,20,Other,800,Midtown
1,18,Other,900,Downtown
1,3,House,659.989990234375,Midtown
1,16,Outside,1250,Downtown
1,15,Commercial,0,Downtown
1,20,Educational,1800,Downtown
1,19,Apartment,300,North York
1,12,Outside,0,Downtown
1,20,House,850,North York
1,20,Apartment,3500,Midtown
1,22,Commercial,1000,Scarborough
1,21,Commercial,500,Downtown
1,22,Commercial,1200,Scarborough
1,22,Commercial,1200,Scarborough
1,22,Apartment,1000,Downtown
1,8,Apartment,999.989990234375,Toronto
1,8,Commercial,1000,Downtown
1,9,Other,1000,Downtown
1,20,Outside,1750,Downtown
1,6,Transit,1000,Scarborough
1,14,Commercial,757,Midtown
1,7,Transit,250,Scarborough
1,7,Outside,150,North York
1,23,Outside,0,Downtown
1,10,Outside,250,Toronto
1,12,Apartment,700,Scarborough
1,9,Outside,3300,Downtown
1,15,Outside,3000,Downtown
1,21,Transit,2000,Toronto
1,0,Apartment,1000,Downtown
1,8,Apartment,0,Downtown
1,16,House,750,Toronto
1,21,Educational,300,Downtown
1,1,House,500,Downtown
1,1,House,500,Downtown
1,16,Apartment,300,Downtown
1,14,Transit,0,Scarborough
1,1,Apartment,999,Downtown
1,18,Transit,250,North York
1,2,House,200,Scarborough
1,0,House,900,Toronto
1,3,Outside,1000,Toronto
1,0,Educational,500,Downtown
1,16,Transit,250,Scarborough
1,21,Other,1500,Toronto
1,19,House,1100,Toronto
1,12,House,3300,Scarborough
1,8,Apartment,1000,Midtown
1,14,Educational,130,Downtown
1,19,House,2199,Downtown
1,15,Commercial,300,Toronto
1,7,Other,3000,Downtown
1,14,Outside,800,Downtown
1,13,Transit,3000,North York
1,15,Educational,2000,Downtown
1,10,Commercial,850,North York
1,6,Apartment,1269,North York
1,9,Educational,2500,Downtown
1,22,Other,800,Downtown
1,22,Outside,500,Downtown
1,22,Other,627,Toronto
1,10,Educational,1700,Downtown
1,0,Outside,1000,Downtown
1,8,Educational,150,Downtown
1,21,House,150,Toronto
1,14,Other,200,Downtown
1,12,Educational,500,Downtown
1,12,Educational,500,Downtown
1,19,House,350,Downtown
1,15,Other,1000,Downtown
1,19,Apartment,350,Downtown
1,19,Commercial,1200,Downtown
1,18,Outside,1200,Downtown
1,16,House,750,Toronto
1,13,Outside,1500,Scarborough
1,23,Outside,1299,Scarborough
1,10,Apartment,2399,Downtown
1,10,Educational,2500,Downtown
1,20,Commercial,500,Midtown
1,19,Outside,1000,Downtown
1,17,Other,600,Downtown
1,17,Educational,300,Downtown
1,19,House,400,Scarborough
1,3,Commercial,500,Downtown
1,13,Outside,1500,Downtown
1,0,House,1000,Toronto
1,20,Educational,1000,Downtown
1,4,House,0,North York
1,13,Transit,0,Midtown
1,19,Apartment,270.070007324219,Midtown
1,16,Transit,2500,North York
1,1,Apartment,799.989990234375,Downtown
1,19,Apartment,270.070007324219,Midtown
1,9,Outside,3135.73999023438,North York
1,18,Commercial,1200,Downtown
1,14,Commercial,1919.86999511719,Downtown
1,16,Educational,600,Downtown
1,4,Other,2587.64990234375,Downtown
1,17,Apartment,0,Toronto
1,20,Commercial,1500,North York
1,22,Apartment,150,Downtown
1,5,Apartment,2600,Toronto
1,20,Commercial,100,North York
1,22,Educational,400,Downtown
1,17,Apartment,135,Downtown
1,11,Educational,800,Downtown
1,2,House,1100,Downtown
1,10,Other,500,Toronto
1,17,Outside,700,Downtown
1,1,House,300,Scarborough
1,10,Outside,1700,Midtown
1,17,Transit,150,Scarborough
1,9,Other,2200,Toronto
1,17,Outside,362,Downtown
1,9,Other,500,Downtown
1,18,Apartment,500,Downtown
1,7,House,2500,Toronto
1,12,Apartment,1200,Downtown
1,8,Apartment,900,Downtown
1,18,Apartment,300,Downtown
1,19,Outside,676.859985351563,Downtown
1,14,Outside,900,Midtown
1,21,Outside,800,Scarborough
1,5,Apartment,300,Downtown
1,23,Apartment,3500,North York
1,10,Other,750,North York
1,9,Other,1039,Downtown
1,12,Apartment,150,Toronto
1,23,House,0,Downtown
1,22,Apartment,824.900024414063,Downtown
1,10,Other,240.720001220703,Downtown
1,10,Other,1100,Scarborough
1,21,House,800,North York
1,21,House,1500,North York
1,17,Outside,500,Toronto
1,13,House,0,Midtown
1,16,Outside,1500,Downtown
1,11,Commercial,600,Downtown
1,12,Apartment,599.989990234375,Downtown
1,22,Apartment,200,Scarborough
1,12,Outside,800,Downtown
1,19,Other,2500,Midtown
1,18,House,1163.85998535156,Midtown
1,21,Outside,945.799987792969,North York
1,3,House,749.989990234375,Midtown
1,11,Transit,150,North York
1,17,Apartment,500,Downtown
1,15,Apartment,200,Scarborough
1,16,Educational,499,Downtown
1,23,Apartment,100,Downtown
1,13,Apartment,800,Downtown
1,21,Outside,800,Scarborough
1,17,Apartment,2229,Downtown
1,23,Outside,2000,Downtown
1,21,Outside,500,Downtown
0,13,Apartment,1400,Scarborough
1,11,Apartment,1149,Toronto
1,13,Apartment,1699,Scarborough
1,4,Apartment,649.989990234375,Downtown
1,7,Educational,674.989990234375,Midtown
1,15,Other,1000,Scarborough
